vehicleid,status,make,model,modelyear,color,fuel,wheelchairaccessible,operator,zipcode,affiliation,medallion
4120,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,FALSE,MUSANOUR CAB INC.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
6638,ACTIVE,TOYOTA,CAMRY,2016,BLUE/WHITE,Hybrid,FALSE,KHAN CAB CO,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
768,ACTIVE,TOYOTA,SIENNA,2020,YELLOW,Gasoline,TRUE,AHMED EXPRESS INC,60641,Yellow Cab Association,Owner Manager
6670,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,"POLLOB, INC.",60659,Independent1,Owner Manager
2820,ACTIVE,TOYOTA,PRIUS,2018,WHITE,Hybrid,FALSE,2820 TAXI INC,60656,Flash Cab Co,Owner Manager
4604,ACTIVE,TOYOTA,SIENNA,2015,YELLOW,Hybrid,TRUE,BAYUO CAB CORP,60707,Yellow Cab Association,Owner-Operator
400,ACTIVE,TOYOTA,PRIUS,2015,BLUE/WHITE,Hybrid,FALSE,AMER MIRZA INC,60641,Sun Taxi Association Inc,Owner Manager
654,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,"SILVER SEAL USA, CORP",60656,Flash Cab Co,
3900,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,IMAGE TAXICAB INC,60656,Flash Cab Co,Owner Manager
4453,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,IMAGIN CAB CORP,60656,Flash Cab Co,Owner Manager
513,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,FARAZ 90 INC,60656,Flash Cab Co,Owner Manager
1670,ACTIVE,TOYOTA,CAMRY,2015,BLUE/WHITE,Hybrid,FALSE,AZITA CAB CORP,60641,Sun Taxi Association Inc,Owner-Operator
124,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,SHARK 2020 INC,60656,Flash Cab Co,Owner Manager
6923,ACTIVE,TOYOTA,SIENNA,2023,RED,Hybrid,TRUE,"BELL & J'S, INC",60613,Independent1,Owner-Operator
2324,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,SODHI CAB INC,60647,Flash Cab Co,Chicago Taxicab Management Inc.
1854,ACTIVE,TOYOTA,SIENNA,2021,BLUE,Hybrid,FALSE,KRISHA EXPRESS INC.,60612,Independent1,Owner Manager
6664,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,CHICAGO MEDALLION ELEVEN L.L.C.,60656,Flash Cab Co,Chicago Taxicab Management Inc.
4870,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,HASAN ZANI CORP.,60659,City Service Taxi Association,Owner Manager
4027,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,GONDAR EXPRESS CORP,60613,Independent1,Owner-Operator
1765,ACTIVE,TOYOTA,SIENNA,2021,GREEN,Hybrid,TRUE,J & B CAB CO,60645,TAXI TOWN AFFILIATION LLC,Owner-Operator
4800,ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE/STRIPES,Hybrid,FALSE,SAMINA EXPRESS INC.,60646,Blue Ribbon Assn Inc,Owner Manager
6082,ACTIVE,HONDA,CRV,2022,GRAY/WHITE,Hybrid,FALSE,"SH & GT TRANS, INC",60645,Choice Taxi Association Inc,Owner-Operator
2406,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,HASINA CORP,60656,Flash Cab Co,Chicago Taxicab Management Inc.
5554,ACTIVE,TOYOTA,CAMRY,2014,DARK BLUE,Hybrid,FALSE,ISNAR CORP.,60612,Independent1,Owner-Operator
3640,ACTIVE,TOYOTA,COROLLA,2022,WHITE,Gasoline,FALSE,"ASAL TRANS, INC",60659,City Service Taxi Association,Owner-Operator
215,ACTIVE,TOYOTA,PRIUS,2015,GREEN,Hybrid,FALSE,CORNELL INC II,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
1592,ACTIVE,TOYOTA,SIENNA,2021,BLACK,Hybrid,TRUE,OLOMOYOYO CORPORATION,60640,Independent1,Owner-Operator
2117,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,H.P. CAB INC,60656,Flash Cab Co,Owner-Operator
4592,ACTIVE,TOYOTA,PRIUS,2016,WHITE,Hybrid,FALSE,EXCLUSIVE INVESTMENT GROUP L.L.C.,60656,Flash Cab Co,Owner Manager
5819,ACTIVE,TOYOTA,CAMRY,2017,WHITE,Hybrid,FALSE,"MDT TRANS, INC.",60656,Flash Cab Co,Owner-Operator
6332,ACTIVE,TOYOTA,CAMRY,2022,WHITE,Hybrid,FALSE,KUSKUWAM CORP,60656,Flash Cab Co,Owner-Operator
1949,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,SHARK 2020 INC,60656,Flash Cab Co,Owner Manager
2666,ACTIVE,TOYOTA,SIENNA,2021,SILVER,Hybrid,FALSE,MICHAEL'S TRANSIT LINK LLC,60612,Independent1,Owner-Operator
2438,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,RED ROSE CORP,60656,Flash Cab Co,Owner-Operator
1827,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,SHIVA TAXI INC,60612,Independent1,Owner-Operator
6201,ACTIVE,TOYOTA,PRIUS,2013,GRAY/WHITE,Hybrid,FALSE,SABA CAB CO,60645,Choice Taxi Association Inc,Owner Manager
609,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,NEW LIGHT CAB INC,60659,Top Cab Association,Owner-Operator
4627,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,"FREDDIE TRANS, INC.",60659,City Service Taxi Association,Owner Manager
6857,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,RUMAYSA CORP.,60612,Independent1,Owner Manager
1859,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,HNA 4 CORP,60656,Flash Cab Co,Owner-Operator
4505,ACTIVE,TOYOTA,PRIUS,2015,GREEN,Hybrid,FALSE,CORNELL INC II,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
6503,ACTIVE,TOYOTA,CAMRY,2015,GRAY/WHITE,Hybrid,FALSE,N AND S TAXI INC.,60645,Choice Taxi Association Inc,Owner Manager
1866,ACTIVE,TOYOTA,CAMRY,2018,WHITE,Hybrid,FALSE,"RAYMARK TRANS, INC",60659,City Service Taxi Association,Owner-Operator
4720,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,"NAXOS TRANS, INC.",60659,City Service Taxi Association,Owner-Operator
6905,ACTIVE,TOYOTA,PRIUS,2014,YELLOW,Hybrid,FALSE,PONZI TAXI CO,60641,Yellow Cab Association,Owner-Operator
6609,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,"SHIMA TRANS, INC",60659,City Service Taxi Association,Owner-Operator
2384,ACTIVE,TOYOTA,COROLLA,2020,BLUE/WHITE,Hybrid,FALSE,BILA TAXI CORP,60641,Sun Taxi Association Inc,Owner-Operator
2175,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,N.S.O CAB INC,60656,Flash Cab Co,Owner Manager
3599,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,POPO INC,60659,City Service Taxi Association,Owner Manager
5823,ACTIVE,TOYOTA,RAV4,2024,BLUE/WHITE,Hybrid,FALSE,DILET INC,60641,Sun Taxi Association Inc,Owner-Operator
761,ACTIVE,TOYOTA,PRIUS,2013,GRAY/WHITE,Hybrid,FALSE,JERRY & SEBLE CAB COMPANY,60645,Choice Taxi Association Inc,Owner-Operator
5005,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,K & V TRANSPORTATION INC,60630,Globe Taxi Association Inc,Owner-Operator
3882,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,LATAS CAB CO,60634,Independent1,Owner-Operator
5423,ACTIVE,TOYOTA,COROLLA,2016,WHITE/BLACK/STRIPES,Gasoline,FALSE,AREES CAB INC,60612,Independent1,Owner-Operator
5305,ACTIVE,TOYOTA,CAMRY,2019,YELLOW,Gasoline,FALSE,SHARIFEH CORPORATION,60641,Yellow Cab Association,Owner Manager
1026,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,ALMOND-HERMON HOLDINGS INC,60656,Flash Cab Co,Owner-Operator
3896,ACTIVE,TOYOTA,SIENNA,2023,WHITE,Hybrid,TRUE,CHICAGO FLAG TAXI LLC,60616,INDEPENDENT4,
4136,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,KINGSLEY TRANSPORATATION CO.,60653,INDEPENDENT4,Owner-Operator
3687,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,EXCELLENT 4 YOU INC,60656,Flash Cab Co,Owner-Operator
5012,ACTIVE,FORD,FUSION,2012,WHITE,Hybrid,FALSE,CHICAGO MEDALLION FIVE LLC,60656,Flash Cab Co,Owner Manager
255,ACTIVE,FORD,ESCAPE,2012,GREEN,Hybrid,FALSE,TAURUS CAB INC,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
158,ACTIVE,TOYOTA,CAMRY,2015,WHITE/BLUE/STRIPES,Hybrid,FALSE,HARVIN CAB CO,60646,Blue Ribbon Assn Inc,Owner Manager
4521,ACTIVE,TOYOTA,CAMRY,2019,WHITE,Hybrid,FALSE,BAWA 33 TAXICAB INC,60615,Independent1,Owner-Operator
6244,ACTIVE,TOYOTA,CAMRY,2018,GRAY/WHITE,Hybrid,FALSE,ABRAHAM CORP,60626,Choice Taxi Association Inc,Owner Manager
2515,ACTIVE,NISSAN,ALTIMA,2016,WHITE,Gasoline,FALSE,CHICAGO CAB 2 CORP.,60659,Top Cab Association,Owner Manager
5788,ACTIVE,TOYOTA,PRIUS,2015,GRAY/WHITE,Hybrid,FALSE,"ALVEZ TAXI, INC",60645,Choice Taxi Association Inc,Owner-Operator
5208,ACTIVE,TOYOTA,PRIUS,2014,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUPLLC SERIESXX,60618,Yellow Cab Association,Owner Manager
446,ACTIVE,TOYOTA,COROLLA,2016,WHITE,Gasoline,FALSE,AFSHAR TAXICAB CORP.,60659,Independent1,Owner Manager
6162,ACTIVE,TOYOTA,RAV4,2017,WHITE,Hybrid,FALSE,BIEN AIME CO,60630,Globe Taxi Association Inc,Owner-Operator
4924,ACTIVE,TOYOTA,CAMRY,2020,WHITE,Hybrid,FALSE,ZEMEN TAXI CORP,60640,Independent1,Owner-Operator
2519,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,MARWILL CAB COMPANY,60647,Flash Cab Co,Chicago Taxicab Management Inc.
2367,ACTIVE,TOYOTA,CAMRY,2020,WHITE,Hybrid,FALSE,NEXTGEN TAXI I INC,60656,Flash Cab Co,Owner Manager
2831,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,G S TRANS INC,60659,City Service Taxi Association,Owner Manager
1938,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,"DOVE TRANS, INC",60659,Independent1,Owner-Operator
3433,ACTIVE,TOYOTA,CAMRY,2014,BLACK,Hybrid,FALSE,FISHER CAB CO,60634,Independent1,Owner-Operator
1244,ACTIVE,TOYOTA,SIENNA,2021,YELLOW,Hybrid,FALSE,BERMANN CHICAGO TRANSIT SYSTEM INC,60641,Yellow Cab Association,Owner-Operator
5233,ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC SERIES 28,60618,Yellow Cab Association,Owner Manager
5786,ACTIVE,TOYOTA,PRIUS,2013,BLUE/WHITE,Hybrid,FALSE,DEHAI CAB INC.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
4884,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,4884 RAJA INC,60630,Globe Taxi Association Inc,Owner Manager
3424,ACTIVE,TOYOTA,RAV4,2021,WHITE,Hybrid,FALSE,"ALVA 1, INC.",60659,City Service Taxi Association,Owner Manager
3799,ACTIVE,TOYOTA,PRIUS,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,3799 TAXI CORP,60646,Blue Ribbon Assn Inc,Owner Manager
5229,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,GHAOTHY L.L.C.,60659,City Service Taxi Association,Owner-Operator
1093,ACTIVE,FORD,ESCAPE,2012,YELLOW,Hybrid,FALSE,H A SIMPLE HAMMED TRANS INC,60641,Yellow Cab Association,Owner-Operator
182,ACTIVE,TOYOTA,CAMRY,2015,WHITE/BLUE/STRIPES,Hybrid,FALSE,JASHAN CAB COMPANY,60646,Blue Ribbon Assn Inc,Owner Manager
428,ACTIVE,TOYOTA,CAMRY,2016,BLUE/WHITE,Hybrid,FALSE,MCCAB VII CORP.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
259,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,AL-MEDINA ENTERPRISES INC.,60656,Flash Cab Co,Owner Manager
2926,ACTIVE,TOYOTA,RAV4,2023,BLUE/WHITE,Hybrid,FALSE,HAWWII INC,60641,Sun Taxi Association Inc,Owner-Operator
6284,ACTIVE,TOYOTA,RAV4,2019,WHITE,Hybrid,FALSE,FEMRIDE INC,60656,Flash Cab Co,Owner Manager
5910,ACTIVE,TOYOTA,COROLLA,2016,WHITE,Gasoline,FALSE,SODHI CAB INC,60647,Flash Cab Co,Chicago Taxicab Management Inc.
743,ACTIVE,TOYOTA,CAMRY,2018,WHITE/BLUE,Hybrid,FALSE,YARED CORPORATION,60640,Independent1,Owner-Operator
6338,ACTIVE,TOYOTA,PRIUS,2017,YELLOW,Hybrid,FALSE,MUSEG INC,60641,Yellow Cab Association,Owner-Operator
112,ACTIVE,TOYOTA,SIENNA,2018,BLUE/WHITE,Gasoline,TRUE,MCCAB XIV CORP.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
4596,ACTIVE,TOYOTA,CAMRY,2019,YELLOW,Hybrid,FALSE,SEJAS INC,60641,Yellow Cab Association,Owner-Operator
4217,ACTIVE,TOYOTA,RAV4,2021,WHITE,Hybrid,FALSE,GELILA TRANSIT CORP,60659,Independent1,Owner-Operator
6645,ACTIVE,TOYOTA,CAMRY,2016,WHITE/BLACK/STRIPES,Hybrid,FALSE,SLOBOMIR KAPUR CORP,60639,Independent1,Owner Manager
6520,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,S K OHAMS LLC,60612,Independent1,Owner-Operator
1161,ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE/STRIPES,Hybrid,FALSE,BELLO CAB INC,60646,Blue Ribbon Assn Inc,Owner-Operator
3944,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,AYAAN ONE INC,60656,Flash Cab Co,Owner-Operator
6163,ACTIVE,TOYOTA,CAMRY,2022,BLACK,Hybrid,FALSE,ALEKSANDER WISNIEWSKI,60641,Independent1,Owner-Operator
6317,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,TRANS T INC,60640,Independent1,Owner-Operator
390,ACTIVE,TOYOTA,COROLLA,2015,WHITE,Gasoline,FALSE,IKOKO QUARTERS INC,60659,Independent1,Owner-Operator
1732,ACTIVE,TOYOTA,RAV4,2020,RED,Hybrid,FALSE,CHINEDU CAB SERVICES LLC,60612,Independent1,Owner-Operator
556,ACTIVE,TOYOTA,SIENNA,2018,BLUE/WHITE,Gasoline,TRUE,MCCAB XIV CORP.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
3827,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,RESURRECTION TAXI INC,60612,Independent1,Owner Manager
5439,ACTIVE,TOYOTA,CAMRY,2016,BLUE/WHITE,Hybrid,FALSE,TEEMU CORPORATION,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
1498,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,SAFARI TAXI INC,60656,Flash Cab Co,Owner-Operator
6939,ACTIVE,TOYOTA,COROLLA,2015,BLUE/WHITE/BLACK,Gasoline,FALSE,BAPA CAB INC.,60659,Independent2,Owner-Operator
2556,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,IKRAM CAB CO,60640,Independent1,Owner-Operator
5102,ACTIVE,CHEVROLET,MALIBU,2022,WHITE/STARS/STRIPES,Flex Fuel,FALSE,LUIS FABARA,60634,American-United Cab Assn,Owner-Operator
165,ACTIVE,FORD,ESCAPE,2012,WHITE,Hybrid,FALSE,GULED LLC,60656,Flash Cab Co,Owner Manager
3065,ACTIVE,TOYOTA,PRIUS,2011,BLUE/WHITE,Hybrid,FALSE,JIWANI CAB CO,60646,Koam Taxi Association,Owner-Operator
480,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,ASB & SONS TRANSPORTATION INC,60656,Flash Cab Co,Owner-Operator
4830,ACTIVE,TOYOTA,PRIUS,2021,WHITE,Hybrid,FALSE,MIGHTY CROWN LOGISTICS INC,60656,Flash Cab Co,Owner Manager
2357,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,SHEZAN INC,60660,Flash Cab Co,Owner Manager
2564,ACTIVE,TOYOTA,RAV4,2019,YELLOW,Hybrid,FALSE,DEB CAB CO,60641,Yellow Cab Association,Owner Manager
1467,ACTIVE,TOYOTA,CAMRY,2017,BLACK,Hybrid,FALSE,BAYARDOTOBAR INC,60652,Independent1,Owner-Operator
2853,ACTIVE,TOYOTA,SIENNA,2021,YELLOW,Hybrid,FALSE,EFFI JOE INC.,60641,Yellow Cab Association,Owner-Operator
1003,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,ON TIME CAB COMPANY,60656,Flash Cab Co,Owner-Operator
1942,ACTIVE,TOYOTA,SIENNA,2018,WHITE,Gasoline,TRUE,"FLAZ LIMO AND TAXI, INC",60656,Flash Cab Co,Owner Manager
287,ACTIVE,TOYOTA,PRIUS,2015,BLUE/WHITE,Hybrid,FALSE,KALOYAN B CO.,60641,Sun Taxi Association Inc,Owner Manager
711,ACTIVE,TOYOTA,PRIUS,2012,WHITE/BLUE/STRIPES,Hybrid,FALSE,TOSHO COMPANY,60646,Blue Ribbon Assn Inc,Owner-Operator
7,ACTIVE,TOYOTA,CAMRY,2020,YELLOW,Hybrid,FALSE,SAFI TAXI III INC,60641,Yellow Cab Association,Owner Manager
5638,ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Hybrid,FALSE,"TAXI MEDALLION GROUP, LLC SERIES 32",60618,Yellow Cab Association,Owner Manager
1491,ACTIVE,FORD,ESCAPE,2011,WHITE/BLUE/STRIPES,Hybrid,FALSE,J TRIPPLE CORP,60646,Blue Ribbon Assn Inc,Owner-Operator
4364,ACTIVE,TOYOTA,SIENNA,2022,GRAY,Hybrid,TRUE,AYELE DOH CORP.,60629,Independent1,Owner-Operator
1933,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,MILOS CAB CORP,60618,Top Cab Association,Top Cab Corp.
5043,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,SUNG HEE CAB CO.,60630,Globe Taxi Association Inc,Owner-Operator
579,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,SAMIR TAXICAB INC,60656,Flash Cab Co,Owner Manager
4777,ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,FALSE,CHATHA ENTERPRISES INC,60641,Yellow Cab Association,Owner Manager
6750,ACTIVE,TOYOTA,CAMRY,2016,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC-SERIES 37,60618,Yellow Cab Association,Owner Manager
5902,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,SAFAR INC,60656,Flash Cab Co,Owner-Operator
3875,ACTIVE,TOYOTA,PRIUS,2018,WHITE,Hybrid,FALSE,"ELEVEN STAR, INC",60659,Independent1,Owner-Operator
3822,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,THE HIGHSIERRA INC,60630,Globe Taxi Association Inc,Owner-Operator
2169,ACTIVE,TOYOTA,PRIUS,2014,GRAY/WHITE,Hybrid,FALSE,KIMBERLY TAXI CO,60645,Choice Taxi Association Inc,Choice Taxi Association
4359,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,"NORTHSIDE TAXI 4359, LLC",60645,Flash Cab Co,Owner Manager
1250,ACTIVE,TOYOTA,CAMRY,2019,WHITE,Hybrid,FALSE,ARBAZ ALINA INC,60659,City Service Taxi Association,Owner Manager
2412,ACTIVE,FORD,ESCAPE,2012,WHITE,Hybrid,FALSE,2412 CAB CORP,60656,Flash Cab Co,Owner-Operator
2774,ACTIVE,TOYOTA,PRIUS,2013,BLUE/WHITE,Hybrid,FALSE,RELAX CAB CO INC,60641,Sun Taxi Association Inc,Owner-Operator
3077,ACTIVE,TOYOTA,SIENNA,2022,YELLOW,Hybrid,FALSE,MA & A INC,60641,Yellow Cab Association,Owner-Operator
904,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,FALSE,MEDALLION FUNDING CHICAGO CORP II,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
5198,ACTIVE,TOYOTA,PRIUS,2017,WHITE,Hybrid,FALSE,"CHITTRANJAN TRANS, INC",60659,City Service Taxi Association,Owner-Operator
5504,ACTIVE,TOYOTA,PRIUS,2011,GRAY,Hybrid,FALSE,ALAHAD TAXI CORP,60612,Independent1,Owner-Operator
1956,ACTIVE,TOYOTA,RAV4,2020,RED,Gasoline,FALSE,RICAL TRANS INC,60612,Independent1,Owner-Operator
5693,ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE,Hybrid,FALSE,CHIAROSCURO TRANSIT CORP.,60613,Independent1,Owner-Operator
5794,ACTIVE,TOYOTA,SIENNA,2017,WHITE,Gasoline,TRUE,FNB CORP,60656,Flash Cab Co,Owner-Operator
6686,ACTIVE,DODGE,GRAND CARAVAN,2017,BLACK,Flex Fuel,FALSE,MENTEE ENTERPRISES LLC,60645,Independent1,Owner-Operator
1210,ACTIVE,TOYOTA,COROLLA,2019,YELLOW,Gasoline,FALSE,AL RABEA CORP,60641,Yellow Cab Association,Owner-Operator
6543,ACTIVE,TOYOTA,COROLLA,2020,WHITE,Gasoline,FALSE,TRIPLE Z ENTERPRISES LLC,60656,Flash Cab Co,Owner-Operator
4844,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,RUKHSHI CAB CORP,60656,Flash Cab Co,Owner Manager
2604,ACTIVE,TOYOTA,CAMRY,2020,WHITE,Hybrid,FALSE,LESLEY CAB CO,60656,Flash Cab Co,Owner Manager
4771,ACTIVE,KIA,NIRO,2020,SILVER,Hybrid,FALSE,BABA TAXI INC,60640,Independent1,Owner-Operator
2168,ACTIVE,TOYOTA,CAMRY,2013,BLUE/WHITE,Hybrid,FALSE,K BAKALOV CAB CO.,60641,Sun Taxi Association Inc,Owner-Operator
6183,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,KHANI CORP,60656,Flash Cab Co,Owner Manager
3485,ACTIVE,TOYOTA,RAV4,2020,WHITE,Gasoline,FALSE,SHAGAMITE INC,60626,Independent1,Owner-Operator
384,ACTIVE,TOYOTA,RAV4,2018,WHITE/BLACK/STRIPES,Hybrid,FALSE,MASHAALLAH HNZ CORP,60659,Independent1,Owner-Operator
4869,ACTIVE,TOYOTA,SIENNA,2020,BLUE/WHITE,Gasoline,TRUE,ADOM EXPRESS INC,60641,Sun Taxi Association Inc,Owner Manager
6245,ACTIVE,TOYOTA,CAMRY,2018,GRAY,Hybrid,FALSE,KENDOSKI TAXI LLC,60657,Independent1,Owner-Operator
5409,ACTIVE,TOYOTA,COROLLA,2020,BLACK,Hybrid,FALSE,ZZAMAN CORP,60612,Independent1,Owner-Operator
3541,ACTIVE,TOYOTA,CAMRY,2017,WHITE/BLUE/STRIPES,Hybrid,FALSE,MANRAJ TAXI INC,60646,Blue Ribbon Assn Inc,Owner Manager
3057,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,MK FOUR SEASONS SERVICES INC,60656,Flash Cab Co,Owner-Operator
3924,ACTIVE,FORD,ESCAPE,2012,WHITE,Hybrid,FALSE,TOLUWALASE CORP,60630,Globe Taxi Association Inc,Owner-Operator
1547,ACTIVE,TOYOTA,CAMRY,2020,BLUE/WHITE,Hybrid,FALSE,MUSANOUR CAB INC.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
1883,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,R & M TAXI INC,60630,Globe Taxi Association Inc,Owner-Operator
2614,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,FALSE,DAHLAK EXPRESS INC,60641,Sun Taxi Association Inc,Owner-Operator
764,ACTIVE,TOYOTA,HIGHLANDER,2017,WHITE/STARS/STRIPES,Gasoline,FALSE,JUO INC,60641,American-United Cab Assn,Owner-Operator
880,ACTIVE,TOYOTA,PRIUS,2010,WHITE,Hybrid,FALSE,SUNSHINE RIDE INC,60659,City Service Taxi Association,Owner Manager
1985,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,"E H 1 TRANS, INC",60659,City Service Taxi Association,Owner Manager
1636,ACTIVE,TOYOTA,CAMRY,2020,WHITE/BLUE/STRIPES,Hybrid,FALSE,"DANZAAB VENTURES, INC",60646,Blue Ribbon Assn Inc,Owner-Operator
401,ACTIVE,FORD,ESCAPE,2011,GREEN,Hybrid,FALSE,"NECT 1, INC.",60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
1217,ACTIVE,TOYOTA,PRIUS,2015,RED/WHITE,Hybrid,FALSE,DELI & AMA INC,60626,INDEPENDENT3,Owner Manager
3059,ACTIVE,TOYOTA,CAMRY,2014,GRAY/WHITE,Hybrid,FALSE,PEACE INC.,60645,Choice Taxi Association Inc,Choice Taxi Association
5799,ACTIVE,TOYOTA,CAMRY,2014,GRAY/WHITE,Hybrid,FALSE,PEACE INC.,60645,Choice Taxi Association Inc,Choice Taxi Association
6929,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,SIX Q INC,60630,Globe Taxi Association Inc,Owner-Operator
2617,ACTIVE,FORD,FUSION,2014,WHITE,Hybrid,FALSE,SHIRAZ EXPRESS INC,60612,Independent1,Owner-Operator
6718,ACTIVE,TOYOTA,CAMRY,2019,WHITE,Hybrid,FALSE,"MOON EXPRESS 1, INC.",60659,Independent1,Owner-Operator
2596,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,FALSE,MARCO CAB CO,60647,Globe Taxi Association Inc,Chicago Taxicab Management Inc.
3713,ACTIVE,TOYOTA,RAV4,2022,CREAM/GREEN,Gasoline,FALSE,FREDERICK COBBOLD,60614,Checker Taxi Association Co.,Owner-Operator
2024,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,ADDIS KETEMA CORP,60640,Independent1,Owner-Operator
